Star_ID,Name,X,Y
37284,Ceibo,128,112
40702,HIP 40702,109,178
50099,HIP 50099,98,464
51839,HIP 51839,264,300
52419,HIP 52419,80,634
52468,HIP 52468,32,727
53253,HIP 53253,42,784
54463,HIP 54463,93,802
56480,HIP 56480,149,954
56561,HIP 56561,212,727
57291,Uklun,212,846
57363,HIP 57363,263,639
59196,HIP 59196,270,1072
59747,Imai,316,861
60000,HIP 60000,390,330
60260,Ginan,340,819
60644,Tupã,360,726
60718,Acrux,361,750
61084,Gacrux,369,907
61199,HIP 61199,391,517
61585,HIP 61585,397,595
62322,HIP 62322,418,622
62434,Mimosa,426,839
66657,HIP 66657,632,970
68702,Hadar,661,778
70638,HIP 70638,498,209
71536,HIP 71536,884,983
71681,Toliman,758,725
71683,Rigil Kentaurus,758,725
71860,HIP 71860,924,1020
71908,HIP 71908,718,628
72370,HIP 72370,566,309
74395,HIP 74395,967,854
74824,HIP 74824,886,706
74946,HIP 74946,747,503
75141,HIP 75141,1170,1066
75323,HIP 75323,893,685
76297,HIP 76297,1214,1014
76351,Karaka,596,254
76552,HIP 76552,1201,978
77952,HIP 77952,900,546
78384,HIP 78384,1353,983
78639,HIP 78639,1168,779
78970,HIP 78970,1410,987
79509,HIP 79509,1097,657
80000,HIP 80000,1197,714
80582,HIP 80582,1266,733
80763,Antares,1699,1075
81065,HIP 81065,666,230
81266,Paikauhale,1686,1014
81852,HIP 81852,701,241
82273,Atria,882,354
82363,HIP 82363,1088,493
82396,Larawag,1605,852
82514,Xamidimura,1530,788
82545,Pipirima,1532,786
82671,HIP 82671,1444,716
83081,HIP 83081,1168,510
83547,Rapeto,1451,661
84143,HIP 84143,1471,632
84405,Guniibuu,1858,843
84787,Inquill,1370,535
85258,HIP 85258,1225,434
85267,HIP 85267,1206,424
85696,Lesath,1650,626
85727,HIP 85727,1117,360
85792,HIP 85792,1363,476
85927,Shaula,1662,615
86228,Sargas,1532,531
86796,Cervantes,1339,410
86929,HIP 86929,1042,281
87261,Fuyue,1700,538
88635,Alnasl,1899,523
88714,HIP 88714,1412,342
88866,HIP 88866,1087,231
90098,HIP 90098,1151,205
90185,Kaus Australis,1831,388
90422,HIP 90422,1539,289
90568,HIP 90568,1464,261
90887,HIP 90887,1706,306
91792,HIP 91792,914,109
91875,HIP 91875,1756,257
92609,HIP 92609,1150,116
92953,HIP 92953,1652,172
92989,HIP 92989,1795,194
93015,HIP 93015,1023,90
93174,HIP 93174,1804,185
93542,HIP 93542,1674,141
93825,HIP 93825,1811,143
94005,HIP 94005,1720,120
94114,Meridiana,1791,123
94160,HIP 94160,1752,116
95241,Arkab Prior,1620,40
95294,Arkab Posterior,1611,36
95347,Rukbat,1724,40
104382,Polaris Australis,462,41
