Star_ID,Name,X,Y
78639,HIP 78639,1680,10
79509,HIP 79509,1802,105
80000,HIP 80000,1678,88
80582,HIP 80582,1602,96
81266,Paikauhale,1103,10
82363,HIP 82363,1873,274
82396,Larawag,1239,119
82514,Xamidimura,1331,148
82545,Pipirima,1330,150
82671,HIP 82671,1438,182
83000,HIP 83000,103,11
83081,HIP 83081,1784,283
83547,Rapeto,1452,235
84012,Sabik,755,158
84143,HIP 84143,1443,270
84405,Guniibuu,1024,222
84787,Inquill,1573,328
84880,HIP 84880,676,214
85258,HIP 85258,1751,380
85267,HIP 85267,1774,384
85696,Lesath,1280,338
85727,HIP 85727,1886,423
85755,HIP 85755,948,305
85792,HIP 85792,1600,384
85927,Shaula,1274,351
86032,Rasalhague,0,261
86228,Sargas,1420,386
86263,HIP 86263,731,322
86565,HIP 86565,666,341
86742,Cebalrai,215,328
86796,Cervantes,1644,440
87072,HIP 87072,1036,403
87261,Fuyue,1265,433
88048,HIP 88048,582,445
88414,Pincoya,1049,489
88635,Alnasl,1095,506
88670,HIP 88670,543,488
88714,HIP 88714,1592,529
89341,Polis,861,543
89931,Kaus Media,1078,587
90004,Alasia,632,588
90098,HIP 90098,1896,597
90185,Kaus Australis,1192,604
90422,HIP 90422,1485,616
90441,HIP 90441,322,619
90496,Kaus Borealis,969,625
90568,HIP 90568,1565,623
90595,HIP 90595,698,633
90887,HIP 90887,1326,644
91117,HIP 91117,539,671
91875,HIP 91875,1293,701
92175,HIP 92175,450,748
92202,HIP 92202,475,749
92761,Ainalrami,906,776
92814,HIP 92814,727,787
92855,Nunki,995,778
92895,Kaveh,215,807
92946,Alya,216,810
92953,HIP 92953,1408,754
92989,HIP 92989,1272,767
93085,HIP 93085,866,799
93174,HIP 93174,1267,777
93506,Ascella,1087,812
93542,HIP 93542,1395,788
93683,HIP 93683,884,838
93825,HIP 93825,1269,816
94005,HIP 94005,1357,817
94114,Meridiana,1292,829
94141,Albaldah,868,869
94160,HIP 94160,1329,828
94645,Gumala,950,896
94820,HIP 94820,820,920
95124,Belel,939,929
95168,HIP 95168,794,947
95241,Arkab Prior,1467,871
95262,Sika,1174,913
95294,Arkab Posterior,1476,872
95347,Rukbat,1370,891
96406,HIP 96406,977,1012
98032,HIP 98032,1430,1036
100751,Peacock,1853,1044
