Star_ID,Name,X,Y
37284,Ceibo,207,1026
37504,HIP 37504,354,1073
39794,HIP 39794,471,1045
40702,HIP 40702,258,981
41037,Avior,711,1041
41312,HIP 41312,542,1011
42515,HIP 42515,1334,996
42536,HIP 42536,884,991
42568,HIP 42568,710,982
42828,HIP 42828,1389,976
42913,Alsephina,839,973
43409,HIP 43409,1530,930
44382,HIP 44382,541,915
44816,Suhail,1121,868
45080,HIP 45080,730,884
45238,Miaplacidus,454,892
45556,Aspidiske,720,865
45941,Markeb,826,838
46651,HIP 46651,1183,754
47202,Kalausi,1108,736
48235,Natasha,938,712
48356,Zhang,1807,505
48615,Felis,1693,511
48774,HIP 48774,816,712
48926,HIP 48926,1267,595
49841,HIP 49841,1838,366
50099,HIP 50099,425,760
50191,HIP 50191,1097,562
50371,HIP 50371,635,690
51069,HIP 51069,1693,306
51172,HIP 51172,1342,418
51232,HIP 51232,687,638
51839,HIP 51839,199,794
51986,HIP 51986,922,517
52419,HIP 52419,538,645
52468,HIP 52468,627,607
52521,Macondo,1251,354
52727,HIP 52727,880,491
52943,HIP 52943,1657,159
53253,HIP 53253,654,561
53740,Alkes,1580,121
54204,HIP 54204,1352,186
54463,HIP 54463,630,519
55174,Hunahpú,1398,83
56343,HIP 56343,1178,102
56480,HIP 56480,689,382
56561,HIP 56561,500,497
57291,Uklun,576,413
57363,HIP 57363,406,529
57936,HIP 57936,1078,37
59196,HIP 59196,688,225
59747,Imai,514,335
60000,HIP 60000,112,693
60260,Ginan,469,348
60644,Tupã,392,401
60718,Acrux,407,383
60823,HIP 60823,647,156
61084,Gacrux,509,266
61199,HIP 61199,230,540
61585,HIP 61585,277,475
62322,HIP 62322,279,440
62434,Mimosa,422,274
66657,HIP 66657,374,30
68702,Hadar,206,147
71681,Toliman,90,114
71683,Rigil Kentaurus,90,114
71908,HIP 71908,47,221
