Star_ID,Name,X,Y
1067,Algenib,708,753
1547,Citadelle,750,734
1645,HIP 1645,790,593
2247,Felixvarela,983,9
3760,HIP 3760,961,611
4906,HIP 4906,1045,647
5737,Revati,1112,656
5742,HIP 5742,1001,1070
7007,HIP 7007,1220,647
7097,Alpherg,1166,872
7884,HIP 7884,1292,649
8198,Torcular,1291,745
8645,Baten Kaitos,1450,274
8832,Mesarthim,1267,1007
8833,HIP 8833,1381,612
8903,Sheratan,1261,1046
9487,Alrescha,1435,616
10826,Mira,1580,501
12093,HIP 12093,1626,745
12706,Kaffaljidhma,1690,698
12843,HIP 12843,1833,128
12961,Koeia,1863,6
15474,Angetenar,1882,68
13701,Azha,1855,404
14135,Menkar,1806,756
15900,HIP 15900,1912,932
110003,Ancha,105,6
110395,Sadachbia,95,186
111497,HIP 111497,179,240
111710,Situla,219,135
112029,Homam,163,536
112158,Matar,110,1060
112748,Sadalbari,167,910
113881,Scheat,240,1013
113889,Fumalsamakah,341,381
113963,Markab,292,674
114322,Ebla,409,234
114855,HIP 114855,495,72
114971,HIP 114971,428,385
115227,HIP 115227,437,442
115250,Salm,355,911
115623,Alkarab,385,907
115738,HIP 115738,501,348
115830,HIP 115830,479,477
116771,HIP 116771,557,475
116928,HIP 116928,591,382
117245,HIP 117245,609,431
118268,HIP 118268,669,531
