Star_ID,Name,X,Y
25110,HIP 25110,299,988
58952,Tonatiuh,166,517
61177,Funi,152,440
61281,HIP 61281,70,342
62423,Tianyi,48,255
63076,Taiyi,44,212
68756,Thuban,213,101
72607,Kochab,371,333
73136,Baekdu,383,351
75097,Pherkad,425,270
80331,Athebyne,629,36
83895,Aldhibah,704,185
85822,Yildun,474,662
86614,Dziban,683,362
87585,Grumium,942,75
90344,Fafnir,865,302
94376,Altais,897,425
94481,Aladfar,1510,39
95853,HIP 95853,1266,266
96100,Alsafi,877,489
97165,Fawaris,1445,247
98110,HIP 98110,1710,191
98543,HIP 98543,1907,140
100453,Sadr,1628,366
102098,Deneb,1527,489
102488,Aljanah,1823,445
105199,Alderamin,1117,694
106032,Alfirk,920,729
107136,Azelfafage,1407,764
108917,Kurhah,1065,819
109352,HIP 109352,1880,915
109492,HIP 109492,1223,858
109937,HIP 109937,1751,941
110538,HIP 110538,1367,926
110609,HIP 110609,1437,941
111022,HIP 111022,1479,970
111104,HIP 111104,1598,995
111169,HIP 111169,1412,965
112724,HIP 112724,1002,928
116727,Errai,699,902
