Star_ID,Name,X,Y
71681,Toliman,1873,114
71683,Rigil Kentaurus,1873,114
74824,HIP 74824,1733,143
74946,HIP 74946,1894,359
75323,HIP 75323,1726,167
77952,HIP 77952,1726,317
78639,HIP 78639,1428,89
79509,HIP 79509,1511,210
80000,HIP 80000,1404,158
80582,HIP 80582,1331,145
82273,Atria,1749,523
82363,HIP 82363,1529,381
82396,Larawag,985,61
82514,Xamidimura,1064,115
82545,Pipirima,1062,116
82671,HIP 82671,1155,177
83081,HIP 83081,1446,366
83547,Rapeto,1153,231
84143,HIP 84143,1135,262
84405,Guniibuu,748,98
84787,Inquill,1240,350
85258,HIP 85258,1391,445
85267,HIP 85267,1410,455
85696,Lesath,963,281
85727,HIP 85727,1502,519
85755,HIP 85755,650,158
85792,HIP 85792,1250,409
85927,Shaula,953,292
86228,Sargas,1082,364
86263,HIP 86263,429,114
86565,HIP 86565,358,115
86796,Cervantes,1277,473
86929,HIP 86929,1581,600
87072,HIP 87072,709,278
87261,Fuyue,923,367
88048,HIP 88048,244,198
88414,Pincoya,699,366
88635,Alnasl,740,394
88670,HIP 88670,193,232
88714,HIP 88714,1206,542
88866,HIP 88866,1533,651
89341,Polis,500,371
89931,Kaus Media,703,469
90004,Alasia,258,357
90098,HIP 90098,1467,678
90185,Kaus Australis,809,513
90422,HIP 90422,1085,596
90496,Kaus Borealis,586,479
90568,HIP 90568,1158,622
90595,HIP 90595,314,420
90887,HIP 90887,928,584
91117,HIP 91117,142,418
91792,HIP 91792,1710,783
91875,HIP 91875,883,631
92175,HIP 92175,31,476
92202,HIP 92202,57,484
92609,HIP 92609,1467,767
92761,Ainalrami,488,613
92814,HIP 92814,306,583
92855,Nunki,576,635
92953,HIP 92953,980,708
92989,HIP 92989,847,689
93015,HIP 93015,1595,799
93085,HIP 93085,443,626
93174,HIP 93174,840,698
93506,Ascella,658,690
93542,HIP 93542,960,737
93683,HIP 93683,452,670
93825,HIP 93825,833,736
94005,HIP 94005,917,756
94114,Meridiana,852,753
94141,Albaldah,429,697
94160,HIP 94160,888,760
94645,Gumala,505,742
94820,HIP 94820,370,737
95124,Belel,487,773
95168,HIP 95168,338,758
95241,Arkab Prior,1009,831
95262,Sika,721,808
95294,Arkab Posterior,1018,835
95347,Rukbat,913,830
96406,HIP 96406,506,863
98032,HIP 98032,939,979
98066,Terebellum,541,980
98412,HIP 98412,772,1004
98495,HIP 98495,1745,944
99240,HIP 99240,1568,985
100751,Peacock,1330,1073
107089,HIP 107089,1918,1073
