Star_ID,Name,X,Y
17847,Atlas,815,998
34769,HIP 34769,1857,131
36188,Gomeisa,1601,86
37279,Procyon,1625,198
39211,HIP 39211,1684,417
39863,HIP 39863,1689,482
40167,Tegmine,1241,192
40526,Tarf,1404,337
40843,HIP 40843,1013,97
40881,Piautos,1080,144
42402,Minchir,1440,539
42446,Gakyid,1243,395
42556,Meleph,1106,304
42806,Asellus Borealis,1057,289
42911,Asellus Australis,1119,344
43109,Ashlesha,1347,531
43587,Copernicus,887,230
43674,Stribor,786,166
44066,Acubens,1195,506
44248,HIP 44248,586,62
44700,HIP 44700,637,136
44946,Nahn,955,401
45336,HIP 45336,1321,732
45688,HIP 45688,632,211
45751,HIP 45751,1585,994
45860,HIP 45860,673,259
46390,Alphard,1485,977
46471,Intercrus,426,105
46750,Alterf,856,486
46952,HIP 46952,590,279
47087,Illyrian,616,311
47431,Ukdah,1285,913
47508,Subra,1067,739
48455,Rasalas,721,526
48711,Bibhā,1270,1037
49593,HIP 49593,496,425
49641,HIP 49641,1153,1036
49669,Regulus,918,830
50335,Adhafera,675,670
50372,Tania Borealis,322,319
50583,Algieba,726,746
50801,Tania Australis,329,363
51233,HIP 51233,394,473
53229,Praecipua,337,610
53721,Chalawan,208,505
54539,HIP 54539,102,449
54872,Zosma,480,957
54879,Chertan,568,1057
55219,Alula Borealis,250,720
56508,Formosa,383,1042
