Star_ID,Name,X,Y
72105,Izar,1838,846
72845,Arcalís,1670,1026
74961,Nikawiy,1860,403
75411,Alkalurops,1778,492
75695,Nusakan,1647,670
76127,HIP 76127,1655,604
76267,Alphecca,1580,700
76952,HIP 76952,1535,683
77450,Gudja,1384,833
77512,HIP 77512,1499,665
77760,HIP 77760,1725,300
78159,HIP 78159,1474,621
78493,HIP 78493,1501,547
79043,Marsic,1274,784
79219,Kamuy,1415,582
79992,HIP 79992,1676,142
80076,Hunor,1590,252
80463,Cujam,1144,776
80816,Kornephoros,1241,614
80838,Ogma,1508,279
80883,Marfik,920,985
81022,Rosalíadecastro,913,975
81126,HIP 81126,1559,183
81833,HIP 81833,1468,228
82651,Mahsati,980,703
83000,HIP 83000,919,735
83207,HIP 83207,1266,324
84345,Rasalgethi,927,573
84379,Sarin,1103,382
84380,HIP 84380,1309,161
84606,HIP 84606,1308,143
84880,HIP 84880,426,1051
85112,HIP 85112,1283,124
85693,Maasym,1061,297
86032,Rasalhague,807,521
86263,HIP 86263,300,1027
86565,HIP 86565,328,961
86742,Cebalrai,630,627
86974,HIP 86974,1028,206
87808,HIP 87808,1169,2
87933,HIP 87933,1013,134
88048,HIP 88048,302,822
88670,HIP 88670,295,763
88794,HIP 88794,967,103
89341,Polis,22,981
90004,Alasia,154,761
90441,HIP 90441,354,508
90595,HIP 90595,69,779
91117,HIP 91117,159,628
92175,HIP 92175,169,506
92202,HIP 92202,149,522
92895,Kaveh,304,300
92946,Alya,300,299
93747,Okab,452,88
