Star_ID,Name,X,Y
677,Alpheratz,1644,39
1067,Algenib,1363,274
1547,Citadelle,1317,267
1645,HIP 1645,1205,364
2247,Felixvarela,732,750
3419,Diphda,637,716
3479,Cocibolca,479,866
3760,HIP 3760,1069,256
4577,HIP 4577,369,862
4906,HIP 4906,1017,179
5054,Nenque,159,1036
5737,Revati,965,136
7007,HIP 7007,867,85
7884,HIP 7884,806,45
8645,Baten Kaitos,474,286
8833,HIP 8833,709,30
10826,Mira,477,23
12843,HIP 12843,71,221
109427,Biham,1752,998
111497,HIP 111497,1513,993
111710,Situla,1423,1055
112029,Homam,1693,763
112748,Sadalbari,1907,453
113881,Scheat,1907,325
113889,Fumalsamakah,1460,788
113963,Markab,1666,575
114322,Ebla,1324,870
114855,HIP 114855,1166,956
114971,HIP 114971,1392,736
115227,HIP 115227,1416,685
115250,Salm,1750,342
115623,Alkarab,1723,329
115738,HIP 115738,1312,727
115830,HIP 115830,1401,632
116771,HIP 116771,1334,592
116928,HIP 116928,1255,649
117245,HIP 117245,1268,600
118268,HIP 118268,1273,483
118319,Axólotl,734,982
