Star_ID,Name,X,Y
49669,Regulus,1914,8
53229,Praecipua,1255,37
53721,Chalawan,1095,5
54539,HIP 54539,980,9
54872,Zosma,1524,296
54879,Chertan,1640,360
55219,Alula Borealis,1225,171
56508,Formosa,1464,408
57370,Flegetonte,1819,712
57380,HIP 57380,1736,658
57399,Taiyangshou,834,117
57632,Denebola,1547,560
57757,Zavijava,1824,756
57820,Aniara,602,13
58001,Phecda,687,70
59774,Megrez,572,93
60129,Zaniah,1763,957
61317,Chara,854,383
62223,La Superba,741,361
62423,Tianyi,306,23
62956,Alioth,512,220
63076,Taiyi,320,62
63090,Minelauva,1528,1079
63125,Cor Caroli,846,513
63608,Vindemiatrix,1348,984
64241,Diadem,1189,911
64394,HIP 64394,987,746
65378,Mizar,458,318
65477,Alcor,453,320
66192,Liesma,451,366
67301,Alkaid,487,486
68756,Thuban,195,215
69732,Xuange,441,628
71053,HIP 71053,620,998
71075,Seginus,498,834
72487,Merga,318,710
73555,Nekkar,343,870
74961,Nikawiy,251,880
75411,Alkalurops,279,996
75458,Edasich,37,466
77760,HIP 77760,89,931
