Star_ID,Name,X,Y
21109,Hoggar,81,1032
22449,Tabit,211,974
22730,HIP 22730,132,879
23875,Cursa,40,668
24436,Rigel,8,576
25336,Bellatrix,346,783
25930,Mintaka,244,634
26207,Meissa,458,795
26241,Hatysa,150,516
26311,Alnilam,246,598
26451,Tianguan,690,965
26727,Alnitak,251,562
27288,HIP 27288,30,292
27366,Saiph,134,387
27913,HIP 27913,736,874
27989,Betelgeuse,493,656
28103,HIP 28103,88,260
28614,HIP 28614,566,661
28716,HIP 28716,770,829
28734,HIP 28734,831,880
28910,HIP 28910,119,200
29038,HIP 29038,683,723
29426,HIP 29426,691,694
29434,HIP 29434,727,726
29651,HIP 29651,323,322
29655,HIP 29655,857,820
30324,Mirzam,138,64
30343,HIP 30343,889,785
30419,HIP 30419,564,475
30665,HIP 30665,731,610
30860,Lucilinburhuc,1220,1040
30867,HIP 30867,373,244
30883,HIP 30883,870,721
30905,Lusitânia,703,561
31216,HIP 31216,653,482
31681,HIP 31681,837,618
31978,HIP 31978,734,491
32246,HIP 32246,1018,743
32362,HIP 32362,806,525
32533,HIP 32533,729,430
32916,Nervia,1332,991
33018,HIP 33018,1211,863
33160,HIP 33160,397,34
33719,Citalá,547,131
34088,HIP 34088,1020,581
34693,HIP 34693,1215,727
34769,HIP 34769,688,169
35350,HIP 35350,1010,452
35550,HIP 35550,1111,542
36046,HIP 36046,1232,628
36145,HIP 36145,1602,1039
36188,Gomeisa,910,264
36850,Castor,1337,673
36962,HIP 36962,1260,573
37279,Procyon,913,155
37740,HIP 37740,1255,494
37826,Pollux,1318,561
40167,Tegmine,1272,259
40526,Tarf,1156,76
40843,HIP 40843,1458,423
40881,Piautos,1411,356
41075,Alsciaukat,1711,754
42446,Gakyid,1329,62
42556,Meleph,1438,193
42806,Asellus Borealis,1481,223
42911,Asellus Australis,1437,149
43587,Copernicus,1628,340
43674,Stribor,1701,441
44248,HIP 44248,1852,624
44700,HIP 44700,1834,530
44946,Nahn,1620,146
45688,HIP 45688,1871,459
45860,HIP 45860,1851,395
46750,Alterf,1752,93
48455,Rasalas,1909,101
