Star_ID,Name,X,Y
79043,Marsic,380,1053
80463,Cujam,345,921
80816,Kornephoros,537,964
80883,Marfik,62,759
81022,Rosalíadecastro,70,748
81833,HIP 81833,982,1052
82651,Mahsati,367,734
83000,HIP 83000,317,682
83207,HIP 83207,825,894
84345,Rasalgethi,480,642
84379,Sarin,719,756
84380,HIP 84380,992,883
84606,HIP 84606,1008,876
85112,HIP 85112,1018,847
85670,Rastaban,1380,984
85693,Maasym,787,691
86032,Rasalhague,497,509
86414,HIP 86414,1251,879
86742,Cebalrai,344,361
86782,Alruba,1438,954
86974,HIP 86974,863,633
87585,Grumium,1526,960
87808,HIP 87808,1095,704
87833,Eltanin,1409,882
87933,HIP 87933,927,598
88048,HIP 88048,65,75
88670,HIP 88670,125,54
88794,HIP 88794,944,546
90344,Fafnir,1779,994
90441,HIP 90441,396,57
91262,Vega,1236,557
91852,Xihe,1210,497
92420,Sheliak,1166,423
92791,HIP 92791,1250,459
93194,Sulafat,1180,376
93747,Okab,827,57
94376,Altais,1905,932
94481,Aladfar,1354,421
95771,Anser,1129,120
95853,HIP 95853,1640,588
95947,Albireo,1200,167
97165,Fawaris,1567,419
98110,HIP 98110,1428,192
98543,HIP 98543,1314,38
100453,Sadr,1618,205
102098,Deneb,1774,256
