Star_ID,Name,X,Y
53740,Alkes,1769,34
54204,HIP 54204,1908,243
55174,Hunahpú,1790,226
55282,HIP 55282,1610,54
55687,HIP 55687,1511,6
55705,HIP 55705,1640,134
56343,HIP 56343,1865,447
56633,HIP 56633,1437,44
57283,HIP 57283,1565,236
57936,HIP 57936,1819,565
58188,HIP 58188,1494,264
59199,Alchiba,1584,454
59803,Gienah,1418,360
60129,Zaniah,1077,99
60965,Algorab,1342,407
61174,HIP 61174,1327,411
61359,Kraz,1455,543
63090,Minelauva,856,209
63608,Vindemiatrix,679,123
64166,HIP 64166,1318,692
64241,Diadem,515,57
64962,HIP 64962,1283,737
65109,HIP 65109,1549,963
65474,Spica,1024,579
65936,HIP 65936,1571,1051
66249,Heze,782,463
67459,HIP 67459,398,278
67927,Muphrid,325,261
68520,HIP 68520,636,563
68895,HIP 68895,1189,1009
69415,HIP 69415,1180,1047
69427,Kang,830,798
69673,Arcturus,226,349
69701,Syrma,732,750
69974,Khambalia,870,875
70755,Elgafar,610,754
71795,HIP 71795,235,566
72220,HIP 72220,457,782
72339,Mönch,496,823
72622,Zubenelgenubi,814,1074
72845,Arcalís,92,549
77070,Unukalhai,127,1015
