Star_ID,Name,X,Y
44946,Nahn,1752,80
46750,Alterf,1653,181
47087,Illyrian,1383,24
47508,Subra,1895,446
48455,Rasalas,1514,235
49593,HIP 49593,1275,153
49669,Regulus,1734,546
50335,Adhafera,1476,386
50372,Tania Borealis,1092,71
50583,Algieba,1532,462
50801,Tania Australis,1104,112
51233,HIP 51233,1180,211
51437,HIP 51437,1876,891
53229,Praecipua,1138,350
53721,Chalawan,1006,262
54539,HIP 54539,901,222
54872,Zosma,1290,678
54879,Chertan,1375,775
55219,Alula Borealis,1063,460
56508,Formosa,1198,760
57399,Taiyangshou,727,263
57632,Denebola,1224,928
57820,Aniara,557,76
58001,Phecda,611,163
59774,Megrez,497,137
61317,Chara,642,516
62223,La Superba,545,453
62956,Alioth,390,229
63076,Taiyi,279,2
63125,Cor Caroli,585,636
64394,HIP 64394,632,910
65378,Mizar,298,297
65477,Alcor,293,297
66192,Liesma,272,340
67301,Alkaid,256,468
68756,Thuban,97,89
69732,Xuange,154,585
71053,HIP 71053,180,1016
71075,Seginus,125,807
72487,Merga,1,612
