Star_ID,Name,X,Y
21444,HIP 21444,25,126
22109,HIP 22109,86,144
22449,Tabit,52,425
22701,HIP 22701,151,99
22730,HIP 22730,101,311
23875,Cursa,246,135
24436,Rigel,311,67
25336,Bellatrix,285,457
25428,Elnath,192,1043
25930,Mintaka,368,298
26207,Meissa,329,562
26241,Hatysa,427,162
26311,Alnilam,400,282
26451,Tianguan,290,854
26727,Alnitak,434,270
27366,Saiph,530,89
27913,HIP 27913,395,849
27989,Betelgeuse,467,526
28614,HIP 28614,499,591
28716,HIP 28716,453,857
28734,HIP 28734,439,937
29038,HIP 29038,503,726
29426,HIP 29426,532,718
29434,HIP 29434,522,766
29651,HIP 29651,673,219
29655,HIP 29655,506,930
30343,HIP 30343,553,940
30419,HIP 30419,659,498
30665,HIP 30665,627,710
30867,HIP 30867,762,223
30883,HIP 30883,601,889
30905,Lusitânia,654,661
31216,HIP 31216,698,578
31681,HIP 31681,674,807
31978,HIP 31978,731,652
32246,HIP 32246,660,1032
32349,Sirius,925,12
32362,HIP 32362,739,731
32533,HIP 32533,780,617
33160,HIP 33160,948,142
33347,HIP 33347,992,22
33719,Citalá,941,313
34045,Muliphein,1028,69
34088,HIP 34088,803,947
34769,HIP 34769,980,449
35350,HIP 35350,909,869
35550,HIP 35550,885,1005
36188,Gomeisa,1016,684
37279,Procyon,1108,630
37447,HIP 37447,1214,276
39211,HIP 39211,1283,506
39863,HIP 39863,1339,479
40167,Tegmine,1216,987
40526,Tarf,1304,788
42402,Minchir,1481,685
42446,Gakyid,1413,923
42911,Asellus Australis,1402,1062
43109,Ashlesha,1509,775
44066,Acubens,1538,933
45336,HIP 45336,1712,723
45751,HIP 45751,1841,359
46390,Alphard,1873,459
47431,Ukdah,1904,680
47508,Subra,1822,973
