Star_ID,Name,X,Y
8645,Baten Kaitos,447,954
8837,HIP 8837,43,85
10826,Mira,699,1024
12413,HIP 12413,287,75
12486,HIP 12486,329,144
12706,Kaffaljidhma,915,1073
12843,HIP 12843,626,604
12961,Koeia,574,502
13147,HIP 13147,464,291
15474,Angetenar,623,534
13701,Azha,814,772
13847,Acamar,401,90
14135,Menkar,1028,1023
13993,Ayeyarwady,671,509
14146,HIP 14146,644,443
14879,Dalim,617,299
15197,Zibal,915,707
15578,Intan,590,172
15900,HIP 15900,1218,1045
16537,Ran,992,634
16611,HIP 16611,823,383
17378,Rana,1039,591
17651,HIP 17651,861,307
17797,HIP 17797,652,6
17874,HIP 17874,678,33
18543,Zaurak,1057,463
18724,HIP 18724,1457,986
19587,Beid,1225,546
19849,Keid,1229,517
20205,Prima Hyadum,1604,983
20455,Secunda Hyadum,1650,1014
20648,HIP 20648,1670,1013
20889,Ain,1706,1029
20894,Chamukuy,1655,956
21109,Hoggar,1497,704
21421,Aldebaran,1703,943
21444,HIP 21444,1400,523
21594,Sceptrum,1238,299
21881,HIP 21881,1837,1066
22109,HIP 22109,1448,490
22449,Tabit,1629,684
22491,Mouhoun,1129,56
22701,HIP 22701,1450,416
22730,HIP 22730,1578,577
23685,HIP 23685,1230,35
23875,Cursa,1531,364
24244,HIP 24244,1441,211
24305,HIP 24305,1370,124
24327,HIP 24327,1427,186
24436,Rigel,1513,274
24845,HIP 24845,1453,155
24873,HIP 24873,1470,170
25336,Bellatrix,1807,532
25930,Mintaka,1734,362
25985,Arneb,1433,9
26207,Meissa,1919,570
26241,Hatysa,1656,232
26311,Alnilam,1740,326
26727,Alnitak,1751,291
27288,HIP 27288,1554,5
27366,Saiph,1651,103
29651,HIP 29651,1850,49
