Star_ID,Name,X,Y
65109,HIP 65109,1766,78
65936,HIP 65936,1743,168
66047,Dofida,1818,368
66657,HIP 66657,1848,537
67464,HIP 67464,1683,263
67472,HIP 67472,1691,282
68282,HIP 68282,1679,357
68702,Hadar,1836,744
68933,Menkent,1539,180
70306,HIP 70306,1343,37
70576,HIP 70576,1575,431
71352,HIP 71352,1494,383
71536,HIP 71536,1585,548
71681,Toliman,1735,809
71683,Rigil Kentaurus,1735,809
71860,HIP 71860,1542,512
71908,HIP 71908,1783,910
72571,HIP 72571,1221,131
73714,Brachium,1117,127
74395,HIP 74395,1509,685
74824,HIP 74824,1600,835
74946,HIP 74946,1757,1049
75141,HIP 75141,1295,483
75177,HIP 75177,1222,400
75323,HIP 75323,1593,858
76297,HIP 76297,1255,536
76333,Zubenelhakrabi,798,55
76552,HIP 76552,1268,571
77634,HIP 77634,1068,454
77853,HIP 77853,755,169
77952,HIP 77952,1589,1006
78104,Iklil,968,399
78265,Fang,904,354
78384,HIP 78384,1120,570
78401,Dschubba,835,300
78639,HIP 78639,1307,768
78820,Acrab,763,273
78970,HIP 78970,1067,567
79374,Jabbah,731,296
79431,Sharjah,717,289
79509,HIP 79509,1380,891
79593,Yed Prior,418,37
79882,Yed Posterior,421,74
80000,HIP 80000,1278,834
80112,Alniyat,811,438
80582,HIP 80582,1208,815
80687,Timir,549,271
80763,Antares,797,486
80883,Marfik,230,21
81022,Rosalíadecastro,220,29
81266,Paikauhale,808,542
82363,HIP 82363,1389,1063
82396,Larawag,881,695
82514,Xamidimura,951,757
82545,Pipirima,949,759
82671,HIP 82671,1032,829
83081,HIP 83081,1306,1043
83547,Rapeto,1024,882
84012,Sabik,436,511
84143,HIP 84143,1003,911
84405,Guniibuu,645,694
84787,Inquill,1100,1011
84880,HIP 84880,338,521
85696,Lesath,828,908
85755,HIP 85755,539,734
85792,HIP 85792,1104,1071
85927,Shaula,817,918
86228,Sargas,938,1007
86263,HIP 86263,333,646
86565,HIP 86565,265,631
87072,HIP 87072,576,864
87261,Fuyue,776,989
88048,HIP 88048,133,683
88414,Pincoya,550,950
88635,Alnasl,585,986
88670,HIP 88670,75,703
89341,Polis,347,915
89931,Kaus Media,534,1056
90004,Alasia,107,844
90496,Kaus Borealis,412,1044
90595,HIP 90595,147,921
