Star_ID,Name,X,Y
677,Alpheratz,1630,814
746,Caph,911,564
2920,Fulu,995,702
3092,HIP 3092,1520,960
3179,Schedar,930,684
3821,Achird,888,696
3881,HIP 3881,1259,894
107418,Castula,847,700
4436,HIP 4436,1301,955
4889,HIP 4889,1438,1067
5447,Mirach,1333,1050
6411,Adhil,1085,965
6686,Ruchbah,775,763
7607,Nembus,981,974
8886,Segin,654,773
13192,Nushagak,420,703
13268,Miram,650,1041
16228,HIP 16228,482,1020
17959,HIP 17959,313,768
18505,HIP 18505,368,979
22783,HIP 22783,191,928
24003,Mago,147,841
25110,HIP 25110,135,582
85822,Yildun,189,204
105199,Alderamin,840,51
106032,Alfirk,653,135
107136,Azelfafage,1142,60
108917,Kurhah,818,187
109176,HIP 109176,1834,115
109352,HIP 109352,1622,137
109492,HIP 109492,981,189
109937,HIP 109937,1503,178
110538,HIP 110538,1134,225
110609,HIP 110609,1204,226
111022,HIP 111022,1249,247
111104,HIP 111104,1365,251
111169,HIP 111169,1184,254
112158,Matar,1699,329
112724,HIP 112724,784,308
112748,Sadalbari,1846,383
113881,Scheat,1743,455
115250,Salm,1842,575
115623,Alkarab,1845,606
116076,Veritate,1431,551
116727,Errai,486,367
