Star_ID,Name,X,Y
49641,HIP 49641,1910,66
51437,HIP 51437,1793,169
53740,Alkes,1913,677
54158,Dingolay,1641,350
54879,Chertan,1299,25
55174,Hunahpú,1900,873
55282,HIP 55282,1753,669
55664,Shama,1524,406
55687,HIP 55687,1666,604
55705,HIP 55705,1768,754
56508,Formosa,1117,10
56572,Sagarmatha,1514,517
56633,HIP 56633,1586,626
57283,HIP 57283,1673,840
57370,Flegetonte,1347,401
57380,HIP 57380,1289,327
57632,Denebola,1147,180
57757,Zavijava,1339,441
58188,HIP 58188,1597,854
59199,Alchiba,1648,1064
59803,Gienah,1501,934
60129,Zaniah,1228,600
60965,Algorab,1414,963
61174,HIP 61174,1398,964
63090,Minelauva,989,649
63608,Vindemiatrix,847,520
64241,Diadem,714,413
64394,HIP 64394,556,204
65474,Spica,1053,1054
66249,Heze,848,872
67459,HIP 67459,540,582
67927,Muphrid,478,543
68520,HIP 68520,677,925
69673,Arcturus,359,593
71053,HIP 71053,130,382
71075,Seginus,32,188
71795,HIP 71795,294,797
72105,Izar,101,497
72220,HIP 72220,432,1079
72845,Arcalís,167,732
