Star_ID,Name,X,Y
2247,Felixvarela,347,444
3419,Diphda,243,442
3479,Cocibolca,139,644
4577,HIP 4577,30,680
17847,Atlas,701,271
99711,Phoenicia,1908,1001
102618,Albali,1581,1053
103527,Musica,1833,563
104521,HIP 104521,1756,538
104780,Solaris,1802,422
104858,HIP 104858,1731,526
104987,Kitalpha,1655,627
105515,HIP 105515,1288,1070
105570,HIP 105570,1639,567
106278,Sadalsuud,1413,802
106786,Bunda,1347,827
106985,Nashira,1203,1000
107251,Bosona,1324,797
107315,Enif,1566,426
107354,HIP 107354,1781,64
107556,Deneb Algedi,1176,964
109074,Sadalmelik,1309,569
109139,HIP 109139,1113,848
109176,HIP 109176,1658,1
109427,Biham,1376,416
110003,Ancha,1147,686
110395,Sadachbia,1211,536
110813,Lionrock,962,847
111123,HIP 111123,1037,698
111497,HIP 111497,1157,463
111710,Situla,1089,540
111954,HIP 111954,757,1007
112029,Homam,1275,211
112716,HIP 112716,900,695
113136,Skat,844,725
113246,HIP 113246,608,1078
113368,Fomalhaut,640,1009
113889,Fumalsamakah,1061,284
113963,Markab,1214,38
114322,Ebla,951,393
114341,HIP 114341,698,791
114855,HIP 114855,826,515
114971,HIP 114971,984,250
115102,HIP 115102,501,1012
115227,HIP 115227,996,195
115438,HIP 115438,644,726
115738,HIP 115738,905,260
115830,HIP 115830,969,148
116771,HIP 116771,896,123
116928,HIP 116928,832,198
117245,HIP 117245,832,147
118268,HIP 118268,809,30
118319,Axólotl,425,668
