Star_ID,Name,X,Y
2021,HIP 2021,548,123
17678,HIP 17678,224,96
21949,HIP 21949,78,102
25918,HIP 25918,143,264
26380,Bubup,75,238
37284,Ceibo,151,457
40702,HIP 40702,124,519
50099,HIP 50099,76,800
51839,HIP 51839,261,658
52419,HIP 52419,34,969
57363,HIP 57363,220,999
60000,HIP 60000,383,702
61199,HIP 61199,364,890
61585,HIP 61585,362,969
62322,HIP 62322,380,999
70638,HIP 70638,502,593
71680,Men,110,184
71908,HIP 71908,688,1032
72370,HIP 72370,559,697
74946,HIP 74946,726,907
76351,Karaka,594,646
77952,HIP 77952,880,960
81065,HIP 81065,665,627
81852,HIP 81852,699,641
82273,Atria,872,765
82363,HIP 82363,1074,913
83081,HIP 83081,1154,933
84143,HIP 84143,1463,1061
84787,Inquill,1360,962
85258,HIP 85258,1213,858
85267,HIP 85267,1195,848
85696,Lesath,1648,1052
85727,HIP 85727,1107,781
85792,HIP 85792,1353,902
85927,Shaula,1659,1040
86228,Sargas,1525,957
86796,Cervantes,1329,835
86929,HIP 86929,1034,700
87261,Fuyue,1696,961
88635,Alnasl,1898,938
88714,HIP 88714,1403,767
88866,HIP 88866,1081,651
90098,HIP 90098,1145,627
90185,Kaus Australis,1824,804
90422,HIP 90422,1529,713
90568,HIP 90568,1454,686
90887,HIP 90887,1695,727
91792,HIP 91792,916,524
91875,HIP 91875,1743,676
92609,HIP 92609,1146,540
92953,HIP 92953,1639,596
92989,HIP 92989,1780,613
93015,HIP 93015,1024,510
93174,HIP 93174,1788,603
93542,HIP 93542,1659,565
93825,HIP 93825,1794,562
94005,HIP 94005,1704,543
94114,Meridiana,1773,544
94160,HIP 94160,1735,538
95241,Arkab Prior,1604,467
95262,Sika,1914,479
95294,Arkab Posterior,1596,464
95347,Rukbat,1706,465
98032,HIP 98032,1669,309
98412,HIP 98412,1844,271
98495,HIP 98495,883,376
99240,HIP 99240,1047,334
100751,Peacock,1270,239
102395,HIP 102395,1025,245
103227,HIP 103227,1202,156
104382,Polaris Australis,482,426
105319,HIP 105319,1287,24
105858,HIP 105858,1004,138
107089,HIP 107089,725,262
112405,HIP 112405,601,270
