Star_ID,Name,X,Y
60823,HIP 60823,93,1065
61084,Gacrux,16,888
62434,Mimosa,36,797
66047,Dofida,374,967
66657,HIP 66657,290,823
67464,HIP 67464,533,1018
67472,HIP 67472,519,1003
68282,HIP 68282,505,931
68702,Hadar,231,630
68933,Menkent,693,1048
70576,HIP 70576,576,827
71352,HIP 71352,667,844
71536,HIP 71536,527,724
71681,Toliman,299,537
71683,Rigil Kentaurus,299,537
71860,HIP 71860,578,741
71908,HIP 71908,220,461
72571,HIP 72571,1006,986
73714,Brachium,1105,955
74395,HIP 74395,549,572
74824,HIP 74824,414,466
74946,HIP 74946,195,327
75141,HIP 75141,817,684
75177,HIP 75177,913,735
75323,HIP 75323,412,442
76297,HIP 76297,836,620
76333,Zubenelhakrabi,1431,915
76552,HIP 76552,811,593
77516,HIP 77516,1743,959
77634,HIP 77634,1039,632
77853,HIP 77853,1434,791
77952,HIP 77952,363,306
78104,Iklil,1152,648
78265,Fang,1227,669
78384,HIP 78384,949,542
78401,Dschubba,1312,696
78639,HIP 78639,706,424
78820,Acrab,1389,695
78970,HIP 78970,1000,525
79374,Jabbah,1412,662
79431,Sharjah,1427,664
79509,HIP 79509,594,337
79593,Yed Prior,1802,801
79882,Yed Posterior,1787,767
80000,HIP 80000,709,353
80112,Alniyat,1287,556
80582,HIP 80582,780,345
80687,Timir,1594,623
80763,Antares,1282,506
81266,Paikauhale,1252,457
81852,HIP 81852,40,81
82273,Atria,269,124
82363,HIP 82363,525,182
82396,Larawag,1128,339
82514,Xamidimura,1040,306
82545,Pipirima,1042,304
82671,HIP 82671,939,269
83081,HIP 83081,608,170
83547,Rapeto,927,216
84012,Sabik,1616,352
84143,HIP 84143,936,182
84405,Guniibuu,1350,255
84787,Inquill,810,124
84880,HIP 84880,1707,306
85258,HIP 85258,636,77
85267,HIP 85267,615,74
85696,Lesath,1100,121
85727,HIP 85727,505,42
85755,HIP 85755,1436,178
85792,HIP 85792,784,70
85927,Shaula,1107,107
86228,Sargas,961,68
86263,HIP 86263,1665,185
86565,HIP 86565,1736,175
86796,Cervantes,739,15
87072,HIP 87072,1353,68
87261,Fuyue,1119,25
88048,HIP 88048,1843,75
88670,HIP 88670,1891,34
