Star_ID,Name,X,Y
677,Alpheratz,1358,713
746,Caph,664,428
1067,Algenib,1680,880
1547,Citadelle,1693,928
1645,HIP 1645,1836,1001
2920,Fulu,741,571
3092,HIP 3092,1246,848
3179,Schedar,677,550
3821,Achird,635,560
3881,HIP 3881,995,772
107418,Castula,593,563
4436,HIP 4436,1034,834
4889,HIP 4889,1163,948
5447,Mirach,1061,927
6411,Adhil,821,837
6686,Ruchbah,517,624
7513,Titawin,865,952
7607,Nembus,718,842
8886,Segin,394,630
9640,Almach,763,1035
13192,Nushagak,155,550
13268,Miram,384,902
14328,HIP 14328,374,984
16228,HIP 16228,213,879
17959,HIP 17959,42,615
18505,HIP 18505,96,835
108917,Kurhah,593,38
109176,HIP 109176,1610,57
109352,HIP 109352,1403,57
109492,HIP 109492,760,53
109937,HIP 109937,1282,86
110538,HIP 110538,912,101
110609,HIP 110609,981,108
111022,HIP 111022,1025,132
111104,HIP 111104,1140,146
111169,HIP 111169,959,135
112158,Matar,1459,251
112724,HIP 112724,550,160
112748,Sadalbari,1596,316
113881,Scheat,1492,376
113963,Markab,1821,459
115250,Salm,1577,498
115623,Alkarab,1577,528
116076,Veritate,1182,446
116727,Errai,238,203
