Star_ID,Name,X,Y
22783,HIP 22783,453,42
23767,Haedus,1103,13
24003,Mago,373,94
24608,Capella,983,66
25110,HIP 25110,120,149
25428,Elnath,1430,116
26451,Tianguan,1621,195
27913,HIP 27913,1632,301
28360,Menkalinan,1004,256
28380,Mahasim,1197,278
28614,HIP 28614,1908,395
28716,HIP 28716,1628,360
28734,HIP 28734,1547,349
29038,HIP 29038,1765,406
29426,HIP 29426,1774,436
29434,HIP 29434,1724,428
29655,HIP 29655,1556,415
30060,HIP 30060,644,291
30343,HIP 30343,1546,463
30665,HIP 30665,1785,536
30860,Lucilinburhuc,1132,413
30883,HIP 30883,1598,510
30905,Lusitânia,1838,566
31681,HIP 31681,1683,586
31978,HIP 31978,1847,649
32246,HIP 32246,1454,568
32362,HIP 32362,1761,656
32533,HIP 32533,1885,703
32916,Nervia,1061,508
33018,HIP 33018,1225,559
33449,HIP 33449,633,415
34088,HIP 34088,1534,715
34693,HIP 34693,1287,679
35350,HIP 35350,1608,830
35550,HIP 35550,1470,795
36046,HIP 36046,1319,775
36145,HIP 36145,817,590
36188,Gomeisa,1797,959
36850,Castor,1205,784
36962,HIP 36962,1319,837
37279,Procyon,1848,1067
37740,HIP 37740,1360,907
37826,Pollux,1272,875
40687,Násti,459,618
40843,HIP 40843,1205,1062
41075,Alsciaukat,845,874
41704,Muscida,455,660
44127,Talitha,652,938
44248,HIP 44248,775,1041
44471,Alkaphrah,658,967
46471,Intercrus,615,1077
53910,Merak,132,1078
54061,Dubhe,64,945
