Star_ID,Name,X,Y
17847,Atlas,1013,104
20205,Prima Hyadum,1644,1061
20455,Secunda Hyadum,1664,1009
20648,HIP 20648,1659,990
20889,Ain,1668,952
20894,Chamukuy,1607,1016
21421,Aldebaran,1585,972
21881,HIP 21881,1674,820
23015,Hassaleh,1793,560
23453,Saclateni,1912,377
23767,Haedus,1899,360
25336,Bellatrix,1179,927
25428,Elnath,1589,533
25930,Mintaka,1023,1005
26207,Meissa,1205,820
26311,Alnilam,988,1000
26451,Tianguan,1405,618
26727,Alnitak,955,990
27913,HIP 27913,1322,560
27989,Betelgeuse,1076,768
28360,Menkalinan,1777,103
28380,Mahasim,1624,245
28614,HIP 28614,1089,698
28716,HIP 28716,1282,520
28734,HIP 28734,1341,467
28910,HIP 28910,594,1076
29038,HIP 29038,1166,591
29426,HIP 29426,1138,580
29434,HIP 29434,1174,549
29651,HIP 29651,733,893
29655,HIP 29655,1285,432
30324,Mirzam,467,1044
30343,HIP 30343,1255,396
30419,HIP 30419,908,678
30665,HIP 30665,1060,530
30860,Lucilinburhuc,1559,100
30867,HIP 30867,662,837
30883,HIP 30883,1188,406
30905,Lusitânia,1009,552
31216,HIP 31216,925,591
31416,HIP 31416,315,1068
31592,HIP 31592,386,998
31681,HIP 31681,1082,426
31978,HIP 31978,943,512
32246,HIP 32246,1230,261
32349,Sirius,404,915
32362,HIP 32362,985,445
32533,HIP 32533,883,511
33018,HIP 33018,1378,83
33160,HIP 33160,462,794
33165,HIP 33165,220,992
33347,HIP 33347,353,867
33579,Adhara,96,1060
33719,Citalá,570,657
33856,Nganurganity,106,1027
34045,Muliphein,352,806
34088,HIP 34088,1067,239
34444,Wezen,112,968
34693,HIP 34693,1241,60
34769,HIP 34769,621,523
35037,HIP 35037,78,945
35350,HIP 35350,936,233
35550,HIP 35550,1040,142
36046,HIP 36046,1142,30
36188,Gomeisa,737,313
37279,Procyon,630,298
37447,HIP 37447,324,521
39211,HIP 39211,410,289
39863,HIP 39863,348,276
40526,Tarf,573,47
42402,Minchir,363,16
