Star_ID,Name,X,Y
4906,HIP 4906,49,935
5737,Revati,91,873
7007,HIP 7007,137,765
7097,Alpherg,326,922
7884,HIP 7884,176,698
8198,Torcular,264,746
8796,Mothallah,694,1063
8832,Mesarthim,494,887
8833,HIP 8833,188,597
8903,Sheratan,528,908
9487,Alrescha,221,550
9884,Hamal,628,898
10670,HIP 10670,863,1034
10826,Mira,199,360
12093,HIP 12093,431,451
12706,Kaffaljidhma,425,375
13061,Lilii Borea,894,834
13209,Bharani,867,790
13254,HIP 13254,1064,988
13701,Azha,280,78
14135,Menkar,530,310
14576,Algol,1173,977
14668,Misam,1245,1047
14838,Botein,832,568
15900,HIP 15900,719,313
17358,HIP 17358,1409,1009
18246,Atik,1172,693
17489,Celaeno,1051,534
17499,Electra,1049,530
17531,Taygeta,1056,536
17573,Maia,1057,532
17579,Asterope,1060,535
17608,Merope,1053,522
17702,Alcyone,1061,521
17851,Pleione,1069,516
18532,HIP 18532,1344,807
18614,Menkib,1286,717
18724,HIP 18724,946,244
20205,Prima Hyadum,1087,238
20455,Secunda Hyadum,1130,267
20648,HIP 20648,1148,266
20889,Ain,1181,281
20894,Chamukuy,1134,212
21421,Aldebaran,1180,201
21881,HIP 21881,1301,316
23015,Hassaleh,1506,497
23416,Almaaz,1659,730
23453,Saclateni,1628,664
23767,Haedus,1648,659
24608,Capella,1746,752
25428,Elnath,1594,316
26451,Tianguan,1565,110
27913,HIP 27913,1648,42
28380,Mahasim,1858,451
28716,HIP 28716,1701,13
28734,HIP 28734,1738,90
29655,HIP 29655,1792,43
30343,HIP 30343,1840,23
