Star_ID,Name,X,Y
32607,HIP 32607,1780,1030
34481,HIP 34481,1544,1066
35228,HIP 35228,1598,1020
37504,HIP 37504,1463,1030
38041,Tapecue,1858,740
39794,HIP 39794,1516,924
40702,HIP 40702,1334,1044
41037,Avior,1668,734
41312,HIP 41312,1536,848
42536,HIP 42536,1740,562
42568,HIP 42568,1621,697
42913,Alsephina,1697,587
44382,HIP 44382,1461,788
44816,Suhail,1792,283
45080,HIP 45080,1554,619
45238,Miaplacidus,1388,840
45556,Aspidiske,1533,614
45941,Markeb,1577,511
46651,HIP 46651,1733,157
47202,Kalausi,1670,210
48235,Natasha,1544,340
48774,HIP 48774,1468,441
50099,HIP 50099,1269,783
50191,HIP 50191,1512,112
50371,HIP 50371,1341,575
51232,HIP 51232,1330,502
51839,HIP 51839,1159,974
51986,HIP 51986,1369,235
52419,HIP 52419,1247,626
52468,HIP 52468,1269,532
52727,HIP 52727,1323,256
53253,HIP 53253,1248,483
54463,HIP 54463,1200,478
56480,HIP 56480,1122,352
56561,HIP 56561,1108,569
57291,Uklun,1084,461
57363,HIP 57363,1079,661
59196,HIP 59196,992,265
59747,Imai,986,467
60000,HIP 60000,1034,978
60260,Ginan,971,510
60644,Tupã,971,600
60718,Acrux,965,578
60823,HIP 60823,913,262
61084,Gacrux,928,433
61199,HIP 61199,987,802
61585,HIP 61585,964,730
62322,HIP 62322,938,710
62434,Mimosa,888,507
65936,HIP 65936,569,71
66047,Dofida,636,261
66657,HIP 66657,669,417
67464,HIP 67464,508,161
67472,HIP 67472,516,179
68282,HIP 68282,504,252
68702,Hadar,674,608
68933,Menkent,368,74
70576,HIP 70576,403,327
71352,HIP 71352,320,281
71536,HIP 71536,420,442
71681,Toliman,589,678
71683,Rigil Kentaurus,589,678
71860,HIP 71860,375,410
71908,HIP 71908,647,766
72370,HIP 72370,870,1045
72571,HIP 72571,33,11
74395,HIP 74395,356,585
74824,HIP 74824,464,721
74946,HIP 74946,645,897
75141,HIP 75141,117,394
75177,HIP 75177,33,308
75323,HIP 75323,460,744
76297,HIP 76297,77,454
76552,HIP 76552,95,490
77952,HIP 77952,481,887
78639,HIP 78639,159,695
79509,HIP 79509,255,811
80000,HIP 80000,140,769
80582,HIP 80582,62,760
82273,Atria,543,1079
82363,HIP 82363,297,983
83081,HIP 83081,209,981
85258,HIP 85258,164,1074
85792,HIP 85792,4,1059
