Star_ID,Name,X,Y
9007,HIP 9007,110,1073
10602,HIP 10602,183,1024
11407,HIP 11407,285,1075
12484,HIP 12484,206,898
14240,HIP 14240,172,739
15510,HIP 15510,543,981
17096,Tupi,394,758
17440,HIP 17440,156,555
17797,HIP 17797,739,949
17874,HIP 17874,771,965
18597,HIP 18597,254,573
19747,HIP 19747,701,783
19780,HIP 19780,257,517
19893,HIP 19893,504,659
19921,HIP 19921,332,555
21248,Beemim,908,838
21060,HIP 21060,679,684
21281,HIP 21281,457,555
21393,Theemin,1013,821
21594,Sceptrum,1396,977
21770,HIP 21770,768,678
21861,HIP 21861,878,721
21949,HIP 21949,98,341
22109,HIP 22109,1685,1045
22491,Mouhoun,1188,809
22701,HIP 22701,1648,977
22730,HIP 22730,1853,1052
23685,HIP 23685,1267,746
23875,Cursa,1693,887
24244,HIP 24244,1534,799
24305,HIP 24305,1430,758
24327,HIP 24327,1510,784
24436,Rigel,1629,818
24845,HIP 24845,1517,745
24873,HIP 24873,1539,749
25606,Nihal,1350,633
25859,HIP 25859,1004,506
25930,Mintaka,1869,774
25985,Arneb,1429,630
26069,HIP 26069,355,299
26241,Hatysa,1731,706
26311,Alnilam,1854,739
26380,Bubup,68,209
26634,Phact,1050,475
26727,Alnitak,1844,703
27100,HIP 27100,281,246
27288,HIP 27288,1528,568
27321,HIP 27321,650,330
27366,Saiph,1658,600
27530,HIP 27530,526,290
27628,Wazn,1024,409
27890,HIP 27890,355,236
28103,HIP 28103,1560,516
28199,HIP 28199,1044,379
28328,HIP 28328,863,329
28910,HIP 28910,1556,451
29034,Elkurud,1007,319
29550,Amadioha,1194,325
29651,HIP 29651,1791,450
30122,Furud,1197,289
30277,HIP 30277,1115,264
30324,Mirzam,1502,334
30438,Canopus,636,182
30867,HIP 30867,1792,355
31416,HIP 31416,1389,237
31592,HIP 31592,1485,244
31685,HIP 31685,883,153
31895,Nosaxa,749,129
32349,Sirius,1558,203
32607,HIP 32607,405,77
32759,HIP 32759,1159,122
32768,HIP 32768,699,84
33160,HIP 33160,1690,164
33165,HIP 33165,1380,122
33347,HIP 33347,1560,133
33579,Adhara,1253,83
33719,Citalá,1877,152
33856,Nganurganity,1282,68
34045,Muliphein,1604,90
34444,Wezen,1325,33
34481,HIP 34481,173,26
35228,HIP 35228,241,1
71680,Men,46,270
