Star_ID,Name,X,Y
10826,Mira,1847,1072
12706,Kaffaljidhma,1855,833
13701,Azha,1558,997
14135,Menkar,1779,726
15197,Zibal,1474,903
15900,HIP 15900,1760,527
16537,Ran,1386,836
16611,HIP 16611,1155,1046
17378,Rana,1335,795
17651,HIP 17651,1072,1017
17702,Alcyone,1919,118
17851,Pleione,1912,111
18543,Zaurak,1203,797
18724,HIP 18724,1648,302
19587,Beid,1259,618
19849,Keid,1230,618
20205,Prima Hyadum,1611,158
20455,Secunda Hyadum,1630,107
21248,Beemim,729,1057
20648,HIP 20648,1624,88
20889,Ain,1632,50
20894,Chamukuy,1573,116
21109,Hoggar,1364,323
21393,Theemin,746,950
21421,Aldebaran,1550,73
21444,HIP 21444,1207,450
21594,Sceptrum,1014,643
21861,HIP 21861,604,1049
22109,HIP 22109,1166,409
22449,Tabit,1318,199
22491,Mouhoun,792,780
22701,HIP 22701,1095,419
22730,HIP 22730,1226,269
23685,HIP 23685,760,684
23875,Cursa,1032,351
24244,HIP 24244,900,460
24305,HIP 24305,827,539
24327,HIP 24327,879,477
24436,Rigel,950,382
24845,HIP 24845,846,456
24873,HIP 24873,858,438
25336,Bellatrix,1140,62
25606,Nihal,685,568
25859,HIP 25859,438,849
25930,Mintaka,996,161
25985,Arneb,711,494
26241,Hatysa,888,255
26311,Alnilam,961,161
26634,Phact,424,793
26727,Alnitak,927,157
27288,HIP 27288,692,382
27366,Saiph,769,279
27628,Wazn,349,792
28103,HIP 28103,657,334
28199,HIP 28199,328,762
28328,HIP 28328,208,921
28910,HIP 28910,598,312
29034,Elkurud,255,774
29550,Amadioha,336,596
29651,HIP 29651,690,105
30122,Furud,303,578
30277,HIP 30277,245,647
30324,Mirzam,470,313
30867,HIP 30867,608,65
31416,HIP 31416,335,377
31592,HIP 31592,381,291
31685,HIP 31685,38,829
32349,Sirius,376,207
32759,HIP 32759,127,544
33160,HIP 33160,399,73
33165,HIP 33165,224,335
33347,HIP 33347,313,175
33579,Adhara,131,436
33856,Nganurganity,129,403
34045,Muliphein,294,117
34444,Wezen,116,347
35037,HIP 35037,77,336
