Star_ID,Name,X,Y
765,HIP 765,109,554
1599,HIP 1599,332,1015
2072,HIP 2072,11,542
2484,HIP 2484,275,993
5348,Wurren,43,911
7588,Achernar,3,1032
109268,Alnair,638,444
82671,HIP 82671,1911,966
83547,Rapeto,1858,938
84143,HIP 84143,1837,906
84787,Inquill,1700,965
85258,HIP 85258,1537,1061
85267,HIP 85267,1519,1074
85696,Lesath,1899,725
85792,HIP 85792,1639,946
85927,Shaula,1892,710
86228,Sargas,1761,806
86796,Cervantes,1566,941
87261,Fuyue,1830,646
88635,Alnasl,1881,451
88714,HIP 88714,1534,843
89931,Kaus Media,1820,383
90098,HIP 90098,1289,1019
90185,Kaus Australis,1733,471
90422,HIP 90422,1537,704
90496,Kaus Borealis,1855,260
90568,HIP 90568,1480,762
90887,HIP 90887,1615,559
91875,HIP 91875,1588,496
92609,HIP 92609,1209,977
92761,Ainalrami,1754,112
92855,Nunki,1700,192
92953,HIP 92953,1475,558
92989,HIP 92989,1546,439
93015,HIP 93015,1123,1075
93085,HIP 93085,1756,62
93174,HIP 93174,1540,428
93506,Ascella,1616,254
93542,HIP 93542,1456,527
93683,HIP 93683,1708,56
93825,HIP 93825,1506,407
94005,HIP 94005,1454,479
94114,Meridiana,1482,419
94141,Albaldah,1689,24
94160,HIP 94160,1462,449
94645,Gumala,1618,84
95124,Belel,1594,56
95241,Arkab Prior,1347,536
95262,Sika,1479,272
95294,Arkab Posterior,1341,542
95347,Rukbat,1387,446
96406,HIP 96406,1500,46
98032,HIP 98032,1238,414
98066,Terebellum,1375,42
98412,HIP 98412,1276,251
99240,HIP 99240,976,966
100751,Peacock,1002,725
102395,HIP 102395,887,941
102831,HIP 102831,1034,144
103227,HIP 103227,897,744
103738,HIP 103738,982,95
105140,HIP 105140,894,80
105319,HIP 105319,828,609
105858,HIP 105858,783,905
106824,Sāmaya,786,59
107608,HIP 107608,734,35
108085,Aldhanab,698,200
108375,Itonda,681,210
109111,HIP 109111,638,256
109422,HIP 109422,611,78
110130,HIP 110130,629,781
110997,HIP 110997,536,365
112122,Tiaki,489,459
112623,HIP 112623,487,575
113246,HIP 113246,360,104
113368,Fomalhaut,338,29
113638,HIP 113638,448,621
114131,HIP 114131,364,397
114421,HIP 114421,360,444
114996,HIP 114996,430,774
115102,HIP 115102,234,130
116084,Poerava,386,790
116231,HIP 116231,198,288
