Star_ID,Name,X,Y
43587,Copernicus,478,1060
43674,Stribor,602,1060
44066,Acubens,37,978
44127,Talitha,988,1048
44248,HIP 44248,828,1036
44471,Alkaphrah,966,1028
44700,HIP 44700,745,1002
44946,Nahn,322,944
45688,HIP 45688,708,936
45860,HIP 45860,649,918
46471,Intercrus,935,916
46750,Alterf,367,813
46952,HIP 46952,709,857
47087,Illyrian,670,843
47508,Subra,37,683
48455,Rasalas,469,708
49593,HIP 49593,715,685
49669,Regulus,137,521
50335,Adhafera,440,556
50372,Tania Borealis,912,690
50583,Algieba,357,511
50801,Tania Australis,885,657
51233,HIP 51233,778,596
53229,Praecipua,763,454
53721,Chalawan,918,484
53910,Merak,1288,630
54061,Dubhe,1415,679
54539,HIP 54539,1029,482
54872,Zosma,490,210
54879,Chertan,370,155
55219,Alula Borealis,790,323
56211,Giausar,1623,702
56508,Formosa,544,95
57399,Taiyangshou,1175,381
57820,Aniara,1396,495
58001,Phecda,1317,434
58952,Tonatiuh,1827,760
59774,Megrez,1431,419
61177,Funi,1807,683
61281,HIP 61281,1718,594
61317,Chara,1165,113
62223,La Superba,1279,139
62423,Tianyi,1685,514
62956,Alioth,1501,298
63076,Taiyi,1676,473
65378,Mizar,1565,204
65477,Alcor,1570,202
66192,Liesma,1576,155
67301,Alkaid,1550,28
68756,Thuban,1818,337
