Star_ID,Name,X,Y
17847,Atlas,1133,906
74785,Zubeneschamali,340,20
76333,Zubenelhakrabi,514,87
77070,Unukalhai,8,350
77516,HIP 77516,267,278
77634,HIP 77634,1002,22
77853,HIP 77853,599,177
78104,Iklil,905,88
78265,Fang,834,124
78384,HIP 78384,1133,31
78401,Dschubba,754,162
78820,Acrab,697,215
78970,HIP 78970,1105,79
79374,Jabbah,703,255
79431,Sharjah,691,264
79593,Yed Prior,337,425
79882,Yed Posterior,371,438
80000,HIP 80000,1452,22
80112,Alniyat,867,248
80582,HIP 80582,1399,75
80687,Timir,601,406
80763,Antares,904,282
80883,Marfik,247,585
81022,Rosalíadecastro,250,598
81266,Paikauhale,959,298
82363,HIP 82363,1716,46
82396,Larawag,1129,306
82514,Xamidimura,1218,275
82545,Pipirima,1218,278
82651,Mahsati,73,840
82671,HIP 82671,1322,239
83000,HIP 83000,149,832
83081,HIP 83081,1653,108
83547,Rapeto,1365,273
84012,Sabik,763,611
84143,HIP 84143,1379,306
84345,Rasalgethi,79,996
84405,Guniibuu,1016,512
84787,Inquill,1516,273
84880,HIP 84880,728,700
85258,HIP 85258,1688,204
85267,HIP 85267,1708,193
85696,Lesath,1289,456
85727,HIP 85727,1820,152
85755,HIP 85755,1001,623
85792,HIP 85792,1571,301
85927,Shaula,1292,471
86228,Sargas,1430,411
86263,HIP 86263,833,759
86565,HIP 86565,789,810
86742,Cebalrai,404,1041
86796,Cervantes,1642,318
87072,HIP 87072,1130,653
87261,Fuyue,1333,542
88048,HIP 88048,777,944
88414,Pincoya,1191,716
88635,Alnasl,1238,702
88670,HIP 88670,768,1001
88714,HIP 88714,1655,421
89341,Polis,1066,869
89931,Kaus Media,1272,779
90004,Alasia,898,1036
90185,Kaus Australis,1376,726
90422,HIP 90422,1622,557
90496,Kaus Borealis,1203,875
90568,HIP 90568,1691,513
90595,HIP 90595,980,1038
90887,HIP 90887,1510,677
91875,HIP 91875,1518,744
92761,Ainalrami,1239,1039
92855,Nunki,1315,988
92953,HIP 92953,1645,717
92989,HIP 92989,1541,811
93174,HIP 93174,1543,824
93506,Ascella,1414,962
93542,HIP 93542,1656,753
93825,HIP 93825,1569,854
94005,HIP 94005,1642,801
94114,Meridiana,1596,851
94160,HIP 94160,1626,828
95241,Arkab Prior,1767,776
95262,Sika,1549,994
95294,Arkab Posterior,1775,772
95347,Rukbat,1699,855
98032,HIP 98032,1841,937
