Star_ID,Name,X,Y
79593,Yed Prior,114,124
79882,Yed Posterior,147,103
80463,Cujam,105,611
80816,Kornephoros,113,816
80883,Marfik,193,298
81022,Rosalíadecastro,205,303
82651,Mahsati,295,584
83000,HIP 83000,331,521
84345,Rasalgethi,415,667
84379,Sarin,377,936
85693,Maasym,464,982
86032,Rasalhague,547,643
86565,HIP 86565,725,21
86742,Cebalrai,639,456
86974,HIP 86974,548,1038
88048,HIP 88048,814,124
88670,HIP 88670,849,170
90004,Alasia,965,104
90441,HIP 90441,929,408
90595,HIP 90595,1025,49
91117,HIP 91117,1025,214
92175,HIP 92175,1078,316
92202,HIP 92202,1085,293
92814,HIP 92814,1184,58
92895,Kaveh,1078,546
92946,Alya,1082,546
93747,Okab,1079,793
94820,HIP 94820,1341,3
95168,HIP 95168,1360,37
96078,Uruk,1219,898
96757,Sham,1255,949
96837,HIP 96837,1265,938
97278,Tarazed,1343,778
97365,HIP 97365,1294,974
97649,Altair,1383,743
97938,Libertas,1406,738
98036,Alshain,1427,690
98337,HIP 98337,1353,1018
98920,HIP 98920,1387,1043
99711,Phoenicia,1590,538
99894,Chechia,1567,679
100064,Algedi,1683,244
100310,Alshat,1701,242
100345,Dabih,1713,189
101421,Aldulfin,1625,879
101769,Rotanev,1625,971
101958,Sualocin,1627,1009
102618,Albali,1859,364
103527,Musica,1788,917
104521,HIP 104521,1870,924
104780,Solaris,1850,1051
104858,HIP 104858,1898,930
