Star_ID,Name,X,Y
68895,HIP 68895,185,68
69415,HIP 69415,212,100
70306,HIP 70306,246,154
70576,HIP 70576,689,22
71352,HIP 71352,624,89
71536,HIP 71536,804,39
71860,HIP 71860,760,72
72571,HIP 72571,311,299
72622,Zubenelgenubi,24,440
73714,Brachium,283,403
74395,HIP 74395,918,143
74824,HIP 74824,1080,89
75141,HIP 75141,676,305
75177,HIP 75177,579,359
75323,HIP 75323,1100,101
76297,HIP 76297,719,356
76333,Zubenelhakrabi,139,711
76552,HIP 76552,756,350
77634,HIP 77634,599,523
77853,HIP 77853,247,781
77952,HIP 77952,1239,135
78104,Iklil,524,612
78265,Fang,465,666
78384,HIP 78384,724,495
78401,Dschubba,397,725
78639,HIP 78639,955,354
78820,Acrab,355,792
78970,HIP 78970,711,547
79374,Jabbah,372,830
79431,Sharjah,363,843
79509,HIP 79509,1088,309
80000,HIP 80000,1013,395
80112,Alniyat,531,777
80582,HIP 80582,980,458
80687,Timir,312,1011
80763,Antares,577,800
81266,Paikauhale,636,799
82273,Atria,1437,158
82363,HIP 82363,1252,335
82396,Larawag,801,755
82514,Xamidimura,876,698
82545,Pipirima,877,700
82671,HIP 82671,961,632
83081,HIP 83081,1218,409
83547,Rapeto,1011,649
84143,HIP 84143,1035,675
84405,Guniibuu,759,989
84787,Inquill,1149,600
85258,HIP 85258,1279,482
85267,HIP 85267,1293,465
85696,Lesath,1001,844
85727,HIP 85727,1377,393
85792,HIP 85792,1207,606
85927,Shaula,1009,857
86228,Sargas,1117,755
86796,Cervantes,1276,598
86929,HIP 86929,1473,337
87261,Fuyue,1072,909
88714,HIP 88714,1324,685
88866,HIP 88866,1512,394
90098,HIP 90098,1522,464
90185,Kaus Australis,1179,1066
90422,HIP 90422,1343,819
90568,HIP 90568,1389,754
90887,HIP 90887,1286,971
91792,HIP 91792,1679,250
91875,HIP 91875,1319,1030
92609,HIP 92609,1611,485
92953,HIP 92953,1425,955
93015,HIP 93015,1670,366
93542,HIP 93542,1448,984
94005,HIP 94005,1455,1032
94160,HIP 94160,1451,1064
95241,Arkab Prior,1558,961
95294,Arkab Posterior,1563,953
95347,Rukbat,1528,1058
98032,HIP 98032,1690,1074
98495,HIP 98495,1844,248
99240,HIP 99240,1850,433
100751,Peacock,1887,694
