Star_ID,Name,X,Y
53740,Alkes,1890,783
54158,Dingolay,1813,357
54204,HIP 54204,1864,1034
55174,Hunahpú,1783,944
55282,HIP 55282,1756,697
55664,Shama,1680,351
55687,HIP 55687,1711,596
55705,HIP 55705,1727,778
56572,Sagarmatha,1617,447
56633,HIP 56633,1630,578
57283,HIP 57283,1604,807
57370,Flegetonte,1522,262
57380,HIP 57380,1503,167
57757,Zavijava,1495,295
58188,HIP 58188,1531,783
59199,Alchiba,1477,987
59803,Gienah,1411,808
60129,Zaniah,1322,388
60965,Algorab,1323,793
61174,HIP 61174,1308,787
61359,Kraz,1320,971
63090,Minelauva,1083,327
63608,Vindemiatrix,1008,148
64166,HIP 64166,1117,995
64962,HIP 64962,1060,1006
65474,Spica,968,716
66249,Heze,862,469
67459,HIP 67459,698,79
67927,Muphrid,655,18
68520,HIP 68520,687,447
69427,Kang,676,752
69673,Arcturus,524,18
69701,Syrma,635,651
69974,Khambalia,656,837
70755,Elgafar,541,573
71795,HIP 71795,388,184
72220,HIP 72220,408,492
72339,Mönch,410,548
72622,Zubenelgenubi,480,949
72845,Arcalís,293,76
74785,Zubeneschamali,275,821
76333,Zubenelhakrabi,195,993
77070,Unukalhai,7,442
77516,HIP 77516,25,716
77853,HIP 77853,95,1079
