Star_ID,Name,X,Y
46750,Alterf,1857,649
47508,Subra,1648,939
48455,Rasalas,1773,521
49593,HIP 49593,1797,258
49669,Regulus,1519,807
50335,Adhafera,1613,519
50372,Tania Borealis,1833,44
50583,Algieba,1553,593
50801,Tania Australis,1793,69
51233,HIP 51233,1712,176
51437,HIP 51437,1233,1015
53229,Praecipua,1559,172
53721,Chalawan,1609,11
54158,Dingolay,1022,937
54872,Zosma,1280,417
54879,Chertan,1213,526
55219,Alula Borealis,1425,130
55664,Shama,932,849
55687,HIP 55687,800,1045
56508,Formosa,1175,354
56572,Sagarmatha,827,877
56633,HIP 56633,752,981
57370,Flegetonte,880,685
57380,HIP 57380,931,607
57632,Denebola,1025,430
57757,Zavijava,840,689
58188,HIP 58188,546,1071
59803,Gienah,436,1012
60129,Zaniah,655,638
60965,Algorab,377,941
61174,HIP 61174,370,926
63090,Minelauva,528,425
63608,Vindemiatrix,609,245
64166,HIP 64166,71,959
64241,Diadem,673,83
64962,HIP 64962,16,928
65474,Spica,156,628
66249,Heze,263,361
68520,HIP 68520,152,208
