Star_ID,Name,X,Y
21594,Sceptrum,91,1014
22109,HIP 22109,394,1047
22701,HIP 22701,350,985
22730,HIP 22730,553,1034
23875,Cursa,385,893
24244,HIP 24244,220,816
24305,HIP 24305,109,778
24327,HIP 24327,194,802
24436,Rigel,318,829
24845,HIP 24845,200,760
24873,HIP 24873,223,764
25336,Bellatrix,697,860
25428,Elnath,1249,976
25606,Nihal,20,646
25930,Mintaka,545,775
25985,Arneb,105,642
26207,Meissa,800,821
26241,Hatysa,412,715
26311,Alnilam,530,743
26451,Tianguan,1078,873
26727,Alnitak,519,710
27288,HIP 27288,209,578
27366,Saiph,340,612
27913,HIP 27913,1080,772
27989,Betelgeuse,771,685
28103,HIP 28103,243,525
28360,Menkalinan,1703,896
28380,Mahasim,1505,848
28614,HIP 28614,836,657
28716,HIP 28716,1091,717
28734,HIP 28734,1167,736
28910,HIP 28910,242,460
29038,HIP 29038,967,661
29426,HIP 29426,961,632
29434,HIP 29434,1007,644
29651,HIP 29651,473,471
29655,HIP 29655,1165,671
30324,Mirzam,195,336
30343,HIP 30343,1178,626
30419,HIP 30419,752,495
30665,HIP 30665,960,539
30860,Lucilinburhuc,1588,716
30867,HIP 30867,480,381
30883,HIP 30883,1133,577
30905,Lusitânia,913,508
31216,HIP 31216,834,461
31416,HIP 31416,88,222
31592,HIP 31592,187,241
31681,HIP 31681,1057,499
31978,HIP 31978,909,432
32246,HIP 32246,1276,531
32349,Sirius,268,208
32362,HIP 32362,988,430
32533,HIP 32533,877,381
32916,Nervia,1671,623
33018,HIP 33018,1504,557
33160,HIP 33160,403,188
33165,HIP 33165,96,98
33347,HIP 33347,279,139
33719,Citalá,579,202
33856,Nganurganity,1,22
34045,Muliphein,329,103
34088,HIP 34088,1205,384
34693,HIP 34693,1449,430
34769,HIP 34769,720,169
35350,HIP 35350,1138,271
35550,HIP 35550,1271,308
36046,HIP 36046,1420,332
36188,Gomeisa,961,149
36850,Castor,1537,326
36962,HIP 36962,1421,269
37279,Procyon,914,50
37740,HIP 37740,1381,199
37826,Pollux,1469,231
40843,HIP 40843,1536,39
