Star_ID,Name,X,Y
1067,Algenib,1916,171
3092,HIP 3092,1467,117
3881,HIP 3881,1206,44
4436,HIP 4436,1249,105
4889,HIP 4889,1382,218
4906,HIP 4906,1910,565
5447,Mirach,1279,199
5737,Revati,1874,629
5742,HIP 5742,1505,370
6193,HIP 6193,1430,359
6411,Adhil,1033,119
6643,Bélénos,1384,367
7007,HIP 7007,1837,742
7097,Alpherg,1637,598
7513,Titawin,1083,232
7607,Nembus,930,133
7884,HIP 7884,1803,813
8198,Torcular,1710,770
8796,Mothallah,1271,476
8832,Mesarthim,1473,641
8833,HIP 8833,1798,916
8903,Sheratan,1438,622
9487,Alrescha,1768,967
9640,Almach,989,319
9884,Hamal,1339,635
10670,HIP 10670,1107,505
12191,Buna,892,437
13061,Lilii Borea,1077,702
13209,Bharani,1103,745
13254,HIP 13254,911,548
13268,Miram,609,228
14328,HIP 14328,611,308
14576,Algol,805,556
14668,Misam,737,486
14838,Botein,1139,970
15863,Mirfak,609,428
16228,HIP 16228,442,231
17358,HIP 17358,577,515
18246,Atik,796,838
17489,Celaeno,914,1003
17499,Electra,916,1007
17531,Taygeta,909,1000
17573,Maia,908,1005
17579,Asterope,904,1001
17608,Merope,912,1015
17702,Alcyone,904,1016
17851,Pleione,895,1021
17959,HIP 17959,228,9
18505,HIP 18505,323,210
18532,HIP 18532,630,716
18614,Menkib,683,808
22783,HIP 22783,140,196
23015,Hassaleh,447,1017
23416,Almaaz,313,770
23453,Saclateni,338,838
23767,Haedus,317,841
24003,Mago,77,120
24608,Capella,229,739
28360,Menkalinan,39,819
28380,Mahasim,84,1028
