Star_ID,Name,X,Y
16537,Ran,94,120
17378,Rana,154,156
18543,Zaurak,293,136
19587,Beid,261,332
19849,Keid,291,327
20894,Chamukuy,28,910
21109,Hoggar,201,656
21421,Aldebaran,62,949
21444,HIP 21444,341,497
21594,Sceptrum,510,271
22109,HIP 22109,389,532
22449,Tabit,272,773
22491,Mouhoun,720,105
22701,HIP 22701,460,510
22730,HIP 22730,353,685
23685,HIP 23685,763,197
23875,Cursa,535,569
24244,HIP 24244,650,440
24305,HIP 24305,713,351
24327,HIP 24327,670,421
24436,Rigel,612,525
24845,HIP 24845,705,437
24873,HIP 24873,696,456
25336,Bellatrix,477,877
25606,Nihal,851,305
25859,HIP 25859,1068,1
25930,Mintaka,601,753
25985,Arneb,834,381
26207,Meissa,485,990
26241,Hatysa,693,643
26311,Alnilam,636,747
26634,Phact,1086,56
26727,Alnitak,670,745
27288,HIP 27288,868,489
27366,Saiph,806,601
27628,Wazn,1159,50
27989,Betelgeuse,629,997
28103,HIP 28103,908,532
28199,HIP 28199,1182,78
28614,HIP 28614,640,1070
28910,HIP 28910,969,545
29034,Elkurud,1252,60
29550,Amadioha,1189,240
29651,HIP 29651,909,758
30122,Furud,1223,254
30277,HIP 30277,1272,183
30324,Mirzam,1091,527
30419,HIP 30419,824,1025
30867,HIP 30867,994,784
31416,HIP 31416,1214,450
31592,HIP 31592,1179,537
32349,Sirius,1195,616
32759,HIP 32759,1394,270
33160,HIP 33160,1191,746
33165,HIP 33165,1323,478
33347,HIP 33347,1258,638
33579,Adhara,1400,373
33719,Citalá,1148,913
33856,Nganurganity,1405,404
34045,Muliphein,1283,691
34444,Wezen,1423,455
34769,HIP 34769,1156,1057
35037,HIP 35037,1461,461
35264,HIP 35264,1575,219
35904,Aludra,1535,422
36377,HIP 36377,1690,85
37447,HIP 37447,1429,930
38146,HIP 38146,1627,581
38170,Azmidi,1628,583
39429,Naos,1831,223
39757,Tureis,1726,634
