Star_ID,Name,X,Y
4906,HIP 4906,378,50
5737,Revati,416,110
5742,HIP 5742,11,323
7007,HIP 7007,496,190
7097,Alpherg,284,304
7884,HIP 7884,542,248
8198,Torcular,468,311
8645,Baten Kaitos,934,141
8796,Mothallah,9,601
8832,Mesarthim,255,474
8833,HIP 8833,628,293
8903,Sheratan,223,499
9487,Alrescha,660,337
9884,Hamal,195,600
10826,Mira,836,375
12093,HIP 12093,686,558
12413,HIP 12413,1825,65
12486,HIP 12486,1751,103
12706,Kaffaljidhma,759,575
12843,HIP 12843,1256,356
12961,Koeia,1364,317
13061,Lilii Borea,164,888
13147,HIP 13147,1588,228
13209,Bharani,218,876
15474,Angetenar,1327,362
13701,Azha,1066,521
13847,Acamar,1801,182
14135,Menkar,790,691
13993,Ayeyarwady,1345,413
14146,HIP 14146,1415,394
14838,Botein,454,911
14879,Dalim,1564,383
15197,Zibal,1116,629
15578,Intan,1697,369
15900,HIP 15900,737,871
16537,Ran,1177,717
16611,HIP 16611,1453,582
17378,Rana,1212,770
17651,HIP 17651,1526,631
17797,HIP 17797,1862,452
17874,HIP 17874,1831,475
18543,Zaurak,1338,808
19587,Beid,1228,964
19849,Keid,1256,973
21248,Beemim,1883,671
21393,Theemin,1840,778
21594,Sceptrum,1478,1019
22491,Mouhoun,1747,945
23685,HIP 23685,1753,1055
