Star_ID,Name,X,Y
19893,HIP 19893,1863,1070
21060,HIP 21060,1849,876
21393,Theemin,1902,483
21770,HIP 21770,1821,783
21861,HIP 21861,1837,655
22491,Mouhoun,1833,304
23685,HIP 23685,1742,244
24305,HIP 24305,1697,77
25606,Nihal,1601,200
25859,HIP 25859,1580,584
25985,Arneb,1571,123
26634,Phact,1536,547
27288,HIP 27288,1477,48
27321,HIP 27321,1487,987
27628,Wazn,1476,591
28103,HIP 28103,1415,36
28199,HIP 28199,1442,579
28328,HIP 28328,1438,772
28910,HIP 28910,1356,62
29034,Elkurud,1392,631
29550,Amadioha,1348,447
30122,Furud,1312,455
30277,HIP 30277,1310,540
30324,Mirzam,1263,152
30438,Canopus,1339,1030
31416,HIP 31416,1208,287
31592,HIP 31592,1185,196
31685,HIP 31685,1259,793
31895,Nosaxa,1265,929
32349,Sirius,1124,141
32759,HIP 32759,1163,536
32768,HIP 32768,1230,987
33160,HIP 33160,1047,34
33165,HIP 33165,1103,329
33347,HIP 33347,1060,161
33579,Adhara,1101,457
33856,Nganurganity,1080,435
34045,Muliphein,1007,135
34444,Wezen,1036,405
35037,HIP 35037,1003,421
35264,HIP 35264,1048,674
35904,Aludra,968,494
36377,HIP 36377,1028,839
37447,HIP 37447,744,40
38146,HIP 38146,806,425
38170,Azmidi,804,424
39429,Naos,850,807
39757,Tureis,702,443
42515,HIP 42515,637,765
42828,HIP 42828,599,723
43409,HIP 43409,507,612
44816,Suhail,608,1012
45751,HIP 45751,173,315
46390,Alphard,88,255
46651,HIP 46651,474,1002
48356,Zhang,21,479
48615,Felis,58,589
48926,HIP 48926,285,984
51172,HIP 51172,77,976
