Star_ID,Name,X,Y
8886,Segin,1178,964
13192,Nushagak,1224,726
13268,Miram,912,975
14328,HIP 14328,832,969
14668,Misam,636,1076
15863,Mirfak,713,954
16228,HIP 16228,925,812
17358,HIP 17358,629,910
18246,Atik,257,1077
17959,HIP 17959,1150,631
18505,HIP 18505,956,701
18532,HIP 18532,417,928
18614,Menkib,312,965
22783,HIP 22783,989,534
23015,Hassaleh,156,678
23416,Almaaz,427,605
23453,Saclateni,357,614
23767,Haedus,358,594
24003,Mago,1064,486
24608,Capella,474,531
25110,HIP 25110,1300,440
25428,Elnath,11,524
28360,Menkalinan,441,340
28380,Mahasim,239,330
30060,HIP 30060,803,295
30860,Lucilinburhuc,300,183
32916,Nervia,371,79
33018,HIP 33018,191,30
33449,HIP 33449,815,172
58952,Tonatiuh,1608,78
61177,Funi,1661,19
72607,Kochab,1889,133
73136,Baekdu,1881,155
85822,Yildun,1665,419
106032,Alfirk,1835,869
108917,Kurhah,1814,1056
112724,HIP 112724,1677,1041
116727,Errai,1565,743
