Star_ID,Name,X,Y
2247,Felixvarela,364,844
3419,Diphda,414,753
3479,Cocibolca,293,567
4577,HIP 4577,320,460
5054,Nenque,198,219
7007,HIP 7007,1027,1055
7884,HIP 7884,1070,995
8198,Torcular,1150,1050
8645,Baten Kaitos,861,652
8833,HIP 8833,1090,901
9487,Alrescha,1123,858
10826,Mira,1111,678
12093,HIP 12093,1331,772
12706,Kaffaljidhma,1327,696
12843,HIP 12843,968,285
12961,Koeia,897,196
13147,HIP 13147,743,15
15474,Angetenar,952,216
13701,Azha,1183,415
14135,Menkar,1431,632
13993,Ayeyarwady,994,183
14146,HIP 14146,953,123
14838,Botein,1745,902
15197,Zibal,1272,334
15900,HIP 15900,1624,631
16537,Ran,1338,247
16611,HIP 16611,1119,26
17378,Rana,1378,196
18543,Zaurak,1374,61
18724,HIP 18724,1862,546
19587,Beid,1562,118
19849,Keid,1562,87
21109,Hoggar,1872,245
21444,HIP 21444,1744,66
22109,HIP 22109,1790,23
118319,Axólotl,123,803
