Star_ID,Name,X,Y
84345,Rasalgethi,1868,186
84379,Sarin,1595,108
84380,HIP 84380,1291,32
84606,HIP 84606,1276,42
85112,HIP 85112,1272,73
85670,Rastaban,887,12
85693,Maasym,1537,189
86032,Rasalhague,1872,331
86414,HIP 86414,1033,88
86782,Alruba,837,54
86974,HIP 86974,1468,262
87585,Grumium,752,66
87808,HIP 87808,1221,231
87833,Eltanin,880,117
87933,HIP 87933,1409,309
88794,HIP 88794,1401,364
90344,Fafnir,507,88
91262,Vega,1108,401
91852,Xihe,1143,456
92420,Sheliak,1198,522
92791,HIP 92791,1110,500
92895,Kaveh,1841,923
92946,Alya,1840,927
93194,Sulafat,1190,571
93747,Okab,1585,847
94376,Altais,404,171
94481,Aladfar,1014,553
95771,Anser,1275,817
95853,HIP 95853,714,439
95947,Albireo,1199,779
96078,Uruk,1437,951
96100,Alsafi,334,181
96757,Sham,1376,969
96837,HIP 96837,1384,982
97165,Fawaris,810,587
97365,HIP 97365,1339,998
98110,HIP 98110,975,783
98337,HIP 98337,1277,1038
98543,HIP 98543,1103,918
98920,HIP 98920,1243,1061
100453,Sadr,793,796
102098,Deneb,641,769
102488,Aljanah,821,994
105199,Alderamin,256,507
106032,Alfirk,123,338
107136,Azelfafage,343,805
108917,Kurhah,113,522
109492,HIP 109492,160,690
110538,HIP 110538,178,857
110609,HIP 110609,203,927
111022,HIP 111022,201,980
111169,HIP 111169,168,918
