Star_ID,Name,X,Y
58001,Phecda,1858,939
59774,Megrez,1865,813
61317,Chara,1488,1018
62223,La Superba,1544,912
62956,Alioth,1751,720
63125,Cor Caroli,1360,969
64394,HIP 64394,1085,1027
65378,Mizar,1666,640
65477,Alcor,1665,635
66192,Liesma,1620,622
67301,Alkaid,1493,625
67459,HIP 67459,713,952
67927,Muphrid,763,899
68520,HIP 68520,338,1008
68756,Thuban,1829,404
69427,Kang,6,1038
69673,Arcturus,738,775
69701,Syrma,113,981
69732,Xuange,1370,543
70755,Elgafar,186,871
71053,HIP 71053,974,599
71075,Seginus,1161,538
71795,HIP 71795,560,670
72105,Izar,874,554
72220,HIP 72220,257,724
72339,Mönch,199,732
72487,Merga,1326,405
72845,Arcalís,649,567
73555,Nekkar,1172,385
74961,Nikawiy,1188,299
75411,Alkalurops,1075,293
75458,Edasich,1620,199
75695,Nusakan,869,314
76127,HIP 76127,920,277
76267,Alphecca,803,288
76952,HIP 76952,785,245
77070,Unukalhai,282,326
77450,Gudja,576,243
77512,HIP 77512,774,207
77516,HIP 77516,15,344
77760,HIP 77760,1183,140
78159,HIP 78159,788,160
78493,HIP 78493,860,129
78527,HIP 78527,1598,73
79043,Marsic,530,130
79219,Kamuy,776,90
79992,HIP 79992,1274,10
80076,Hunor,1138,9
80463,Cujam,439,31
80883,Marfik,111,36
81022,Rosalíadecastro,112,23
