Star_ID,Name,X,Y
1645,HIP 1645,96,88
2247,Felixvarela,327,700
3419,Diphda,267,787
3479,Cocibolca,379,982
17847,Atlas,993,301
100064,Algedi,1760,127
100310,Alshat,1744,135
100345,Dabih,1750,190
102485,HIP 102485,1636,489
102618,Albali,1553,82
102831,HIP 102831,1642,713
102978,HIP 102978,1608,536
103738,HIP 103738,1576,682
104139,HIP 104139,1481,304
105140,HIP 105140,1485,694
105515,HIP 105515,1381,316
106278,Sadalsuud,1252,51
106786,Bunda,1230,118
106824,Sāmaya,1376,705
106985,Nashira,1275,338
107251,Bosona,1192,117
107556,Deneb Algedi,1231,336
107608,HIP 107608,1320,697
108085,Aldhanab,1328,864
108375,Itonda,1314,878
108661,HIP 108661,1235,655
109111,HIP 109111,1283,933
109139,HIP 109139,1102,314
109422,HIP 109422,1215,768
110003,Ancha,995,188
110395,Sadachbia,914,44
110813,Lionrock,1010,433
110997,HIP 110997,1205,1062
111123,HIP 111123,937,284
111497,HIP 111497,821,42
111710,Situla,841,146
111954,HIP 111954,1015,688
112716,HIP 112716,852,391
113136,Skat,843,454
113246,HIP 113246,985,845
113368,Fomalhaut,950,781
113889,Fumalsamakah,613,9
114322,Ebla,637,168
114341,HIP 114341,810,610
114855,HIP 114855,661,344
114971,HIP 114971,537,53
115102,HIP 115102,873,892
115227,HIP 115227,498,9
115438,HIP 115438,727,616
115738,HIP 115738,497,125
115830,HIP 115830,442,2
116231,HIP 116231,864,1045
116771,HIP 116771,376,50
116928,HIP 116928,401,149
117245,HIP 117245,357,118
118268,HIP 118268,243,67
118319,Axólotl,556,761
