Star_ID,Name,X,Y
5054,Nenque,150,819
5348,Wurren,1,415
7083,HIP 7083,155,531
7588,Achernar,83,321
8837,HIP 8837,278,548
9007,HIP 9007,216,422
9236,HIP 9236,95,182
10602,HIP 10602,289,380
11407,HIP 11407,382,437
12413,HIP 12413,503,501
12484,HIP 12484,321,260
12486,HIP 12486,554,559
12843,HIP 12843,919,952
12961,Koeia,850,861
13147,HIP 13147,707,676
15474,Angetenar,904,883
13847,Acamar,612,495
13993,Ayeyarwady,947,850
14146,HIP 14146,908,790
14240,HIP 14240,300,101
14879,Dalim,855,656
15197,Zibal,1227,1001
15510,HIP 15510,639,375
15578,Intan,806,539
16537,Ran,1291,912
16611,HIP 16611,1071,698
17096,Tupi,519,139
17378,Rana,1329,859
17651,HIP 17651,1093,615
17797,HIP 17797,832,370
17874,HIP 17874,862,390
18543,Zaurak,1320,727
19587,Beid,1506,772
19747,HIP 19747,820,201
19849,Keid,1504,742
19893,HIP 19893,639,52
21248,Beemim,1015,288
21060,HIP 21060,812,99
21109,Hoggar,1822,867
21393,Theemin,1121,290
21444,HIP 21444,1677,707
21594,Sceptrum,1460,522
21770,HIP 21770,902,107
21861,HIP 21861,1005,168
22109,HIP 22109,1717,661
22491,Mouhoun,1296,313
22701,HIP 22701,1701,586
22730,HIP 22730,1873,715
23685,HIP 23685,1388,268
23875,Cursa,1768,512
24244,HIP 24244,1637,385
24305,HIP 24305,1546,318
24327,HIP 24327,1618,364
24436,Rigel,1726,428
24845,HIP 24845,1635,327
24873,HIP 24873,1655,337
25606,Nihal,1496,175
25985,Arneb,1576,191
26241,Hatysa,1856,347
27288,HIP 27288,1692,154
27366,Saiph,1814,221
28103,HIP 28103,1738,109
28910,HIP 28910,1751,42
