Star_ID,Name,X,Y
109268,Alnair,355,537
92175,HIP 92175,1825,1016
92202,HIP 92202,1800,1024
92814,HIP 92814,1531,1071
93683,HIP 93683,1357,1065
94141,Albaldah,1365,1029
94645,Gumala,1276,1024
94820,HIP 94820,1399,966
95124,Belel,1279,989
95168,HIP 95168,1417,932
95262,Sika,1050,1058
96406,HIP 96406,1221,917
98032,HIP 98032,779,983
98036,Alshain,1908,462
98066,Terebellum,1140,828
98412,HIP 98412,925,899
99711,Phoenicia,1676,443
99894,Chechia,1797,361
100064,Algedi,1396,560
100310,Alshat,1384,548
100345,Dabih,1338,570
100751,Peacock,374,1019
101421,Aldulfin,1902,170
102395,HIP 102395,116,1078
102485,HIP 102485,1037,565
102618,Albali,1376,361
102831,HIP 102831,843,651
102978,HIP 102978,986,557
103227,HIP 103227,285,948
103527,Musica,1804,27
103738,HIP 103738,845,581
104139,HIP 104139,1151,364
104987,Kitalpha,1612,6
105140,HIP 105140,800,506
105319,HIP 105319,347,799
105515,HIP 105515,1107,276
105858,HIP 105858,73,966
106278,Sadalsuud,1315,71
106786,Bunda,1244,70
106824,Sāmaya,749,412
106985,Nashira,1051,184
107251,Bosona,1233,34
107556,Deneb Algedi,1037,142
107608,HIP 107608,735,358
108085,Aldhanab,587,431
108375,Itonda,568,424
108661,HIP 108661,740,264
109111,HIP 109111,506,420
109139,HIP 109139,1014,12
109422,HIP 109422,628,289
110130,HIP 110130,71,751
110997,HIP 110997,355,406
111954,HIP 111954,622,69
112122,Tiaki,249,426
112623,HIP 112623,151,496
113246,HIP 113246,460,107
113368,Fomalhaut,506,46
113638,HIP 113638,87,493
114131,HIP 114131,223,284
114421,HIP 114421,181,309
115102,HIP 115102,366,21
116231,HIP 116231,215,81
